index,image_link,group_id,entity_name,OCR Text,prediction
2464,https://m.media-amazon.com/images/I/411rTxqjSLL.jpg,416664,voltage,FI MAKING A CHOICE,100-240V~ 50/60Hz
2470,https://m.media-amazon.com/images/I/411siMHk65L.jpg,494500,voltage,Unit:(inch) 22.050.197 MIN24.41 21.65 24.02 19.61 43.310.394(Reserved),110V
2488,https://m.media-amazon.com/images/I/411wxgamx5L.jpg,187993,voltage,Powerful blending performance Effortlessly handles frozen ingredients and leafy greens 700 watts of Peak Blending Power,700 watts
2492,https://m.media-amazon.com/images/I/411yWc0wFDS.jpg,709627,voltage,"Casil CA1272 12v 7.2ah Battery Replacement for ExpertPower EXP1272 12 Volt 7.2 AMP HR F2 - Terminal 12 Volt X CASI 7.2 AH 20Hr DBATTERY 5 Ibs 5.94""x2.56x3.7""",12 Volt
2497,https://m.media-amazon.com/images/I/411z+ky5y4L.jpg,952353,voltage,ERER ill 7inch HDMI Display 1024X500p NO,3.3V
2510,https://m.media-amazon.com/images/I/4121Ju0k5HL.jpg,648011,voltage,"90% Energy Saving 20w 100w 20W LED Halogen 100w Lifespan 30,000 Hrs Lifespan 6000 Hrs",120V
2521,https://m.media-amazon.com/images/I/4123bTYTgdL.jpg,957050,voltage,16GB RAM 512GB SSD,100-240V~ 50/60Hz
2525,https://m.media-amazon.com/images/I/41257gD-gEL.jpg,997176,voltage,01 300w high power fast boiling Electric hot water cup RBERABAREY YNMONROE,220-240V~
2563,https://m.media-amazon.com/images/I/412COsQ1VHS.jpg,306956,voltage,2000W Electric Heating Tube Fast heat up & Large heated area Make sure the food is evenly heated,240V
2571,https://m.media-amazon.com/images/I/412D86w85ML.jpg,900671,voltage,00h,120V
2574,https://m.media-amazon.com/images/I/412DjDDSjcL.jpg,952353,voltage,320mm 205mm 14inch Shipping list,12V
2579,https://m.media-amazon.com/images/I/412EwDfExiL.jpg,957050,voltage,"15.6""FHD IPS BrightView 16GBDDR4 1TB SSD AMD 1080 FULLHD Office365 5000SERIES Windows1l Professional",1080 V
2616,https://m.media-amazon.com/images/I/412NMnIZIoL.jpg,641642,voltage,The toal length to the light string 45ft15bulbs) .54in 3 1.96in 2.851 2.78 291 connection 2.91f 15 bulbs 0.278 Tall end,120V
2629,https://m.media-amazon.com/images/I/412Rz53b+NL.jpg,648011,voltage,PAY RGBW BULB lamp life time 50000 hours 10W 90W HOME HOTEL BAR,230V~
2634,https://m.media-amazon.com/images/I/412TNvV0tBL.jpg,525429,voltage,YSP3PJDVF1 3W 110V Ins.F 0.30A 1945 60/50Hz 1508 1450r/min,110 V
2654,https://m.media-amazon.com/images/I/412Xh0rjtzS.jpg,641642,voltage,c9SETWITHSTAKES 18 inch- 15inch 6inch 25.75Ft. 1.4 inch 1.1 inch Replaceable bulb 4.6 inch 2.9 inch NCH C9 C7 MINI LIGHTS,120V
2686,https://m.media-amazon.com/images/I/412djTpeQwS.jpg,276700,voltage,,220V
2688,https://m.media-amazon.com/images/I/412eCavN+QL.jpg,186035,voltage,Easy to Carry Briefcase-size allows you to take it to anywhere with the handle Foldable Light weight Compact design 9.8 in Weight 4.2lb 4w Solar Panel 2.4 in 13.6 in 13.6 in 41.2in,12V
2707,https://m.media-amazon.com/images/I/412hnGB1+yL.jpg,635528,voltage,FAST POWER BANK 100 EAST,5V 2A
2731,https://m.media-amazon.com/images/I/412nql0lrHL.jpg,271537,voltage,marine Made BILGE PUMP 2000GPH CE,12V
2733,https://m.media-amazon.com/images/I/412oV6+ngqL.jpg,983323,voltage,OSUNON MagLev MF40101VX-1000C-A99 DC12V1.17W CER F86120,12V
2736,https://m.media-amazon.com/images/I/412oYgQOeJL.jpg,276700,voltage,POPOMAN POPOMAN POPOMAN POPOMAN,20V
2738,https://m.media-amazon.com/images/I/412oa1IYMRS.jpg,900671,voltage,,120V
2754,https://m.media-amazon.com/images/I/412sTvRSIdL.jpg,416664,voltage,Low brightness at one Highlight in second geal stage,12V
2760,https://m.media-amazon.com/images/I/412uD2z1fFS.jpg,187993,voltage,"Powerful 1570 Watt Motor Commercial-grade Blunt Wingtip power used Blade in restaurants Stainless steel blade and drive shaft-no tamper needed,never cut yourself",120V
2777,https://m.media-amazon.com/images/I/412yPi9oBvL.jpg,922709,voltage,9000pa large suction 120W Aluminum alloy fan blade Pure copper motor Car and home rechargeable Type-C charging line,120W
2812,https://m.media-amazon.com/images/I/4134sssCPvL.jpg,900671,voltage,KALORIK 00h,120V
2815,https://m.media-amazon.com/images/I/4135YumGvkS.jpg,883833,voltage,"15K BTU 15,000BTU 700 SQ.FT App&Voice 700SQ.FT. Control LED LEDDisplay 24-Hour Timer Multiple Modes Washable & Sleep/Eco Reusable Filter Remote Control Energy Star Certified",115 V
2820,https://m.media-amazon.com/images/I/4137k4W4YsS.jpg,635528,voltage,WIRELESS CHARGING LED PAD INDICATOR POWER USB-C BUTTON CHARGING PORT MICRO USB PORT Charger adjusts to your device to charge at maximum speed 2USB-APORTS 2.1 c AMP chorges charges charges charges output iPhone11 Galaxy S20 iPad 10.2 Switch number of charges may vary with different phone models and battery efficiencies,5V
2828,https://m.media-amazon.com/images/I/4139bt+m1pL.jpg,928606,voltage,Advanced Thermoblock Fast Heating System 2-3S Extraction Espresso ofespresso 15BAR High pressure extraction &high stability ITALIAN ODM PUMP Stable extraction and smooth coffee gease Fast heating and stable 1350WBIG POWER extraction FRESH WATER With thermoblock heating system.watercomes out directly from the pipe fresh water which make sure the,1350W
2841,https://m.media-amazon.com/images/I/413CTxwbpwL.jpg,965518,voltage,Rated Voltage(V~) 220 Rated FrequencyHz 50 Rated Power Input W 006 Max.Drilling Capacity 16 Magnetic bridge suction N) 11500 No-Load Speedr/min 450 Maximum stroke(mm) 140 Connect head(mm) Morse taper shank 2 Net weight(kg) 11.5 kg,The rated voltage (V) of the object is 220 V.
2844,https://m.media-amazon.com/images/I/413DIVnpHGL.jpg,957050,voltage,"15.6""FHD 1080 FULLHD 16GB RAM AMD 512GB sSD 5000 SERIES Office365","The voltage rating of the object in the image, which is the laptop's power adapter, is 19V. This indicates that when connected to a compatible power source, it will provide the necessary electrical current at this voltage level to charge or operate the laptop."
2857,https://m.media-amazon.com/images/I/413FcOpQfCL.jpg,416664,voltage,Size Display Specially Designed for Children Portable to Take for indoor & outdoor use,12V
2870,https://m.media-amazon.com/images/I/413IADBNL3L.jpg,746096,voltage,Fedww prohtsmo ft Zbe beroe consuner purcheee ENERGY GUIDE Television SAMSUNG Electronics QN7SQ6FNAF Estlmated Yearly Energy Cost $97 $26 Cost Range of Similar Modols 69.5 or greater $15 Based on 12 cs per k Eatmted yory loctdy end S hours use per day se ofthis modl220k Your coet deponds on your utty ratos and use Vat fc.gov/energy 0-00,230 V~
2889,https://m.media-amazon.com/images/I/413OiPYgXmS.jpg,952353,voltage,4.3inch DSI LCD 00480Picels,5V
2895,https://m.media-amazon.com/images/I/413PxAZHS2L.jpg,348551,voltage,UTRON,120 V~
2918,https://m.media-amazon.com/images/I/413VnXTzGgL.jpg,187993,voltage,"Smart &Powerful Technology 1200 watt Power Base with Smart Nutrition Scale Sensor 1.) Smart Sensor Scale O The Brains of Balance with precise calibration 2.Bluetooth Smart Technology State-of-the-art Bluetooth 2.0 communicates with your smart phone 3.1200 Watt Motor Powers through the toughest of ingredients 4.Anti-slip Suction Legs View larger Super-tight to keep your Balance in place 5.Insulated Matte Base Shell Sturdy,leak-free construction and easy wipe up 6. Easy Grip Rubber Base Contoured to make carrying.holding and moving easier 7.LEDPower Button Sleek stainless steel with brilliant blue illumination.",1200 Watt
2941,https://m.media-amazon.com/images/I/413ZmIjbEhL.jpg,416664,voltage,Push 360 Degrees Adjustable Plug,120V
2946,https://m.media-amazon.com/images/I/413adaipoUL.jpg,709627,voltage,,12 volt
2962,https://m.media-amazon.com/images/I/413edSctgnL.jpg,416664,voltage,"8.3 4.4 Warm Ouality Linen Fabric Shade E26LEDBulb 63"" 2 UsB Ports Freedom Display & Storage Space 15.5 10.2 10.2",100-240V
2965,https://m.media-amazon.com/images/I/413gv6eEsUL.jpg,240413,voltage,GLOBAL GLOBAL MEMORY,"The voltage rating of the RAM modules is 1.5 volts (V), as indicated on the label in the image."
2967,https://m.media-amazon.com/images/I/413iPbqeIXL.jpg,952353,voltage,29in Curved Monitor ficdio User Manual Power Adapter DP cable,100-240V~ 50/60Hz
2979,https://m.media-amazon.com/images/I/413nKjm1E0L.jpg,928606,voltage,Working: pumping Power:1150w/50HZ 315mm Weight:7.852kg Water tank:2.1L Pressure:19 bar EUPA 280mm 275mm,220V~
2987,https://m.media-amazon.com/images/I/413sUa6GQuS.jpg,507467,voltage,1.5m 2Hours 45m 30LM 46g IPX4 Pothook Light 1*AAA Batteries Switch Button Beer vessel,3V
2990,https://m.media-amazon.com/images/I/413sasRL-LL.jpg,860821,voltage,"ENERGYINEORMATION at High Speed Airflow Electricity Use Airflow Efficiency 5105 38 134 Cubic Feet Per Watts Cubic Feet Per Minute (excludes lights) Minute Per Watt Compare:24.8""ceiling fans have airflow efficiencies. 57.5cubic feet per minute per watt at high speed Money-saving Tip: Turn off fan when leaving room.",120V
2996,https://m.media-amazon.com/images/I/413uwAzOowL.jpg,641642,voltage,"6.9cm /2.71 inch 50+2 50 5W Edison Bulb sockets E12 Base Plug 4.0cm / 1.58 inch 6 inch 12 inch  6-inch 50ft Outdoor String lights,end-to-end connect up to maximum 3 strands",120V
3014,https://m.media-amazon.com/images/I/414+zrh--2L.jpg,860821,voltage,FEATURES+SPECS FAN & LIGHTFUNCTIONS Uses Two E26 Socket Bulbs Quiet Ventilation + Exhaust at 110 CFM Long Life AC Motor With 3 Year Warranty Reduces Moisture in the Air Superior Light,120V
3016,https://m.media-amazon.com/images/I/414-Rd17x+L.jpg,997176,voltage,NONDURABLE Only 0.4 MM Thick Body MORECRASHRESISTANT BETTER HEAT PRESERVATION 1L/34OZ Capacity 0.7MM Thickened Body Quick Boiting 1000w/5 Minutes,1000W
3040,https://m.media-amazon.com/images/I/4142SV60C4L.jpg,983323,voltage,MagLev MF50152VX-1L01C-Q99 DC24V EP CLX 1.95W 815 1F180540TP,24 V
3058,https://m.media-amazon.com/images/I/4149s1LFKrL.jpg,416664,voltage,.06 4in 2.4in 52 Bright LEDs Solar Panel Lights Stake 8.3in ON/OFF  Stake Interface,12V
3063,https://m.media-amazon.com/images/I/414ArHQhkzL.jpg,641642,voltage,Solar MEIDAODUO 48FTLED 17 Plastic Bulbs (2Extra),12V
3071,https://m.media-amazon.com/images/I/414Eb4gVOaL.jpg,416664,voltage,RESIN MATERIAL Made of high quality and durable material P00G,100-240V~ 50/60Hz
3084,https://m.media-amazon.com/images/I/414HMeX9J4L.jpg,416664,voltage,DAY NIGHT,100-240V~ 50/60Hz
3116,https://m.media-amazon.com/images/I/414Q9MbdCaL.jpg,965518,voltage,"Made in deott U.S.A. 3/8' diamer HMD505 SPECIFICATIONS ElectricalSystey 15V5000 H215A1729 Motor 250/450 Darsaer (09  ang1)/CZ95/2 Depth 3 (76mm) CutecMont 12,000-Series Coepertead & Fasion clters 3/ stank Dirsensions (506rm H x 121mm W x 273mm L) 20 H x 4-3/4W  10-34L Base 4WxL (102Wx20L rPax(25w) 2560.(11 ) DeadLn Dilpoint Bkaway 1080 . (490 Magnet 10 b.(73kg) 0b. (32g 3g weighe 36Plate(9.5mm) 45b. (20.4 kg)Shpping 57 b (25.9 kg) 9.75 x2625 x 7.75 (50.2 71.8 x 19.7 om)",120/240V
3138,https://m.media-amazon.com/images/I/414XfPKahDL.jpg,416664,voltage,Seven Colors seven Colorful Mood,12V
3148,https://m.media-amazon.com/images/I/414a-IKR7HL.jpg,883833,voltage,AHRI CERTIFIED Certificate of Product Ratings ER (96P) : %0.50 CERTIFIED rovanndirecloryanro CERTIFICATE NO:,208/240 V
3149,https://m.media-amazon.com/images/I/414a06zpakL.jpg,746096,voltage,Feceral law prohios remova ofs label before consumer purchase ENERG GUIDES Television SAMSUNG Electronics QN75QN900AF Estimated Yearly Energy Cost $97 $52 Cost Range of Similar Models (69.5or greater) $15 Based on 12 cents per kWh and 5 hours use per day Estimated yeary electricity use of this model:437 kWh Your cost depends on your utility rates and use. Visit ftc.gov/energy,240 V
3152,https://m.media-amazon.com/images/I/414aSPL3UpL.jpg,416664,voltage,Candle wick inside High hardness plastic shell Color Luminous power switch remote control Battery compartments Use 7* batteries,12V
3167,https://m.media-amazon.com/images/I/414esFNFa-L.jpg,965518,voltage,2-SPEEDDRILL DRIVER 10-400RPM 20-1500RPM,20V
3174,https://m.media-amazon.com/images/I/414hIKuVURL.jpg,416664,voltage,3DNIGHTLAMP This is a great romantic night light and decorative bedside light I'M GRATEFUL for having a Mother like you Love You,100-240V~ 50/60Hz
3175,https://m.media-amazon.com/images/I/414hazrRaaL.jpg,957050,voltage,11.6HDIPS (intel) 4GBDDR4 PENTIUM SILVER Office365 128GB ssD 1 256GB sD Card TOUCHSCREEN,100-240 V
3182,https://m.media-amazon.com/images/I/414i4LIUxiL.jpg,860821,voltage,Hiunter LARGE ROOM 54 55085 INCHES Fan Design May Vary Low Profile: Standard: Angled: 2in downrod included 4in downrod included 36in downrod not included A:11.15 A:12.15 A:44.15 B16.82 B:17.82 B:49.82 Fan Dimensions,120 V
3190,https://m.media-amazon.com/images/I/414id-a9zNL.jpg,494500,voltage,EVERYTHING YOU NEED 1 x Portable Countertop Dishwasher (120VUSVERSION) 1 x Tableware Basket 1 x Fruit Basket (Random colors & styles Packing) 1 x Chopsticks Box 1 x Water Iniet Pipe 1 x Drainage Pipe 1 x Drainage Pipe Clamp 1 x Suction Pad 1 x Measuring Cup 1 x User Manual Fruit Basket colors & styles Random Packing and Shipping!,120V
3201,https://m.media-amazon.com/images/I/414k5AZwXHL.jpg,928606,voltage,"250W COFFEE, SPICE AND NUTGRINDER Powerful 250W Motor One Touch Operation Large 90g Capacity Durable Steel Blades Easy To TOWER Clean",250V~
3209,https://m.media-amazon.com/images/I/414nNwaFrjL.jpg,641642,voltage,"Tips:Fit for 10 mm wide LED strip Cross-sectional dimension 19/32 (15mm) 13mm 5/16 (8mm) 1/32"" (imm) 1 Timm 7/16"" Items included X1 X5 X15 Blind end cap Bracket X5 X17 Total length 16.5FT/5M Silicone LEDchannel End cap with hole Screw",12V
3215,https://m.media-amazon.com/images/I/414qGK0TK-L.jpg,883833,voltage,"THIS FRIGIDAIRE 25,OOOBTUROOM AIR CONDITIONERIS perfect FORALIVING ROOM 25K BTU 25,000BTU LIVING ROOM Best for room sizes: 30'x35'to40'x40 1,050-1,600 sq.ft",25K BTU
3221,https://m.media-amazon.com/images/I/414qkB5tH0L.jpg,306956,voltage,HIPOWER 1500W It is recommended to keep the lid on when first heating the skillet. JG S Rapid boil Heat circation systen Energy saving High-heat efficiency,220V~
3234,https://m.media-amazon.com/images/I/414t3L0USWS.jpg,635528,voltage,10000mAh Battery Capacity 1.5 1.5 1.0 3.0,5V 2A
3245,https://m.media-amazon.com/images/I/414wzxmaLFS.jpg,746096,voltage,X85J 65Class (64.5dig.) 4KHOR LED TV 57 1/4 .5/E 54 Voice eote cont What's in the box? Table-top stand AC power cord Voice remote control w/ batteries Quick setup guidea SONY Operating instructions,100-240V~ 50/60Hz
3246,https://m.media-amazon.com/images/I/414x-kjVVDL.jpg,709627,voltage,"MIGHTYMAX BATTERY BATAY ML8D12V250Ah(20hr) Rechargeabie AGt Lead Acid bafferies. Baftery is compiete  proof, and can be used in any position General Features Performance Characteristics Absorbent Glass Mat (AGM Deep Nominal voltage 12 Cycle technology high cycle Nominal Capacity 77F (25C) Number of cells 6 Computer designed lead.calcium applications. 100 hour rate tin alloy grid for high power density 1.80V/cell 269Ahr 24 hour rate 1.80V/cel 250Ahr Long service life, fioat or cyclic applications 10 hour rate 1.75V/cell 245Ahr Maintenance-Free 5 hour rate 1.75V/Cell 201,5Ahr Low self-ischarge Self-Discharge 1 hour rate 1.60V/cell 162.5Ahr 3% of capacity per month at 20C Operating Temperature Range Charge -20 to+60C -10 to+60C Max Discharge Current Storage -20 to +60C 1100A Dimensions and Weight Charge Methods:Constant Votage Charge 77F Short Circuit Current 4300A Length (mm / inch) 520/20.5 Width (mm / inch) 269/10.6 (25C) Height (mm / inch) 203/8.0 Cycle use 2.40-2.45VPC Total Height (mm / inch) 225/8.86 Maximim charging current 0.33C20hr Aprox. Weight (kg/lbs) 72.2/159.0 Standby use Temperature compensation 2.26-2.30VPC -30mV/C Internal Thread Temperature compensation -20mV/C Page 1of2",12V
3249,https://m.media-amazon.com/images/I/414xBecJP6L.jpg,635528,voltage,USB oV LLion Recha Ne 650mAh Newmowa Rechargeable Battery 650 MicoUSS,3.7V
3255,https://m.media-amazon.com/images/I/414xfNxF90L.jpg,997176,voltage,"1500 Watts Faster than a microwave,. safer than a stovetop. Prepare up to 1.7 liters of hot water fast",1500 Watts
3268,https://m.media-amazon.com/images/I/4151v2E2AKL.jpg,900671,voltage,"31CM 19CM 27CM Product Name:Air Fryer Packing size:300*300*340mm Rated power supply:110 Fryer capacity:outer pot 4L,fry basket 2.6L Rated power:1300w Product weight:5KG",240V~
3275,https://m.media-amazon.com/images/I/41532s289YL.jpg,957050,voltage,15.6FHD Full HD 1080p 20GB DDR4 AMDA RYZEN 1TB SSD 5,19V
3294,https://m.media-amazon.com/images/I/4158XFFQOrL.jpg,635528,voltage,Power for Whole Week 15000 2.7 Charges Samsung S21 mAh iPad mini 5 Moto G Power 75%Carged,5V
3297,https://m.media-amazon.com/images/I/4159HHm-tsL.jpg,416664,voltage,AND,100-240V~ 50/60Hz
3303,https://m.media-amazon.com/images/I/415AroqemWL.jpg,416664,voltage,6.5in/16.5cm 7 COLOR ENERGY TOUCH USB BATTERY DISPLAY SAVING SWITCH OPERATED GIFT,100-240V~ 50/60Hz
3317,https://m.media-amazon.com/images/I/415EF5Tzg8L.jpg,709627,voltage,,7.4V
3323,https://m.media-amazon.com/images/I/415EskesTDL.jpg,416664,voltage,SLEEK RAIL DETAIL CLEAN DESIGN SOFT MATTE ETCHED BLACK GLASS FINISH,120V
3324,https://m.media-amazon.com/images/I/415EygIluVL.jpg,416664,voltage,14.5cm(5.7in) 12cm(4.7in 9.7cm(3.8in) .3cm(2.9in) 7.5cm(3in) 7.5cm(3in) 7.5cm(3in) 7.5cm(3in),240V~
3325,https://m.media-amazon.com/images/I/415Fh2p6NJL.jpg,635528,voltage,16000mAh Bank LED Flast Type-C input IP65 Rainproot 16000.,5V
3326,https://m.media-amazon.com/images/I/415FocEYYRL.jpg,952353,voltage,FullHD1920x1080pResolution 40.9cm 62.2cm|24.5in 16.1 in Height adjustable 26.0 cm10.2in 56.6 cm22.3 in,100-240V
3327,https://m.media-amazon.com/images/I/415G+TlDa0L.jpg,519155,voltage,Scald-proof PP handles Steam hole Acto reguatirg pressure balancee EpoonpfStess see Visible tempered glass lid Strong ano durabie. Steamer SUS 304 Food grede stainiess stee cejcrg Pot inside body Healthy At-corroson and Ey ceaning S5304F0dgesass s Scald-proof PP handles Safesy and Comfonable. Pot outer body Safy nd Comfortabie Scald-proct PP Joyfulsky 200wSlow cooking Beeping warn. Bolng ccy 600wFast cooking bo sutabe forheting r colege cormcorypoe imit and wiout casing short cirout Adjusting power switch Electric conductive area Easy control Separate base America plug Ung ano wasing.,200V~
